algorithm,dataset,n_features,n_jobs,n_neighbors,n_samples,n_threads,time_construction_mean,time_construction_std,time_querying_mean,time_querying_std
kd_tree,synthetic_low_intrinsic_dim,9,1,100,10000,8,0.007402896881103516,3.072240261401166e-05,0.5638505617777506,0.00153837698735964
kd_tree,synthetic_low_intrinsic_dim,9,1,100,50000,8,0.04492831230163574,0.000612046575318644,0.751121997833252,0.0059364998407702395
kd_tree,synthetic_low_intrinsic_dim,9,1,100,100000,8,0.09847768147786458,7.351913936712141e-05,0.9809473355611166,0.024026553632342993
kd_tree,synthetic_low_intrinsic_dim,10,1,10,10000,8,0.008118708928426107,0.00016228634274303777,0.20340466499328613,0.00048525953724649033
kd_tree,synthetic_low_intrinsic_dim,10,1,10,50000,8,0.04890147844950358,0.00017842826932343642,0.2656744321187337,0.0011093495359847396
kd_tree,synthetic_low_intrinsic_dim,10,1,10,100000,8,0.11198623975118001,0.0015976982218286868,0.4355124632517497,0.005260191388920359
kd_tree,synthetic_low_intrinsic_dim,10,1,100,10000,8,0.008370558420817057,0.00044582184715965194,0.5946753025054932,0.0008782769844595226
kd_tree,synthetic_low_intrinsic_dim,10,1,100,50000,8,0.04977043469746908,0.0010864090726596853,0.8216791947682699,0.013781841682928437
kd_tree,synthetic_low_intrinsic_dim,10,1,100,100000,8,0.11111958821614583,0.0024812478022449417,1.2979838053385417,0.011131035297480182
kd_tree,synthetic_low_intrinsic_dim,15,1,10,10000,8,0.011682907740275065,0.00011398840777157782,0.27696983019510907,0.004139006761534107
kd_tree,synthetic_low_intrinsic_dim,15,1,10,50000,8,0.07227079073588054,0.0014610908002507031,0.3764747778574626,0.007074410914233731
kd_tree,synthetic_low_intrinsic_dim,15,1,10,100000,8,0.18158904711405435,0.002967625627725938,0.7660635312398275,0.0011749464377166323
kd_tree,synthetic_low_intrinsic_dim,15,1,100,10000,8,0.012339591979980469,0.0010462661531227934,0.77510666847229,0.0034974004698653765
kd_tree,synthetic_low_intrinsic_dim,15,1,100,50000,8,0.07125282287597656,0.001349117732040071,1.0971404711405437,0.020541050898956855
kd_tree,synthetic_low_intrinsic_dim,15,1,100,100000,8,0.1787553628285726,0.003070485994108207,2.332103888193766,0.002212323961527013
kd_tree,synthetic_low_intrinsic_dim,20,1,10,10000,8,0.015005668004353842,0.00010137890174010905,0.3317832946777344,0.0019302392115848241
kd_tree,synthetic_low_intrinsic_dim,20,1,10,50000,8,0.09194167455037434,0.0006344522618813464,0.5639056364695231,0.009515658414331973
kd_tree,synthetic_low_intrinsic_dim,20,1,10,100000,8,0.24944829940795898,0.003607912363086291,1.155604362487793,0.0024817659594890003
kd_tree,synthetic_low_intrinsic_dim,20,1,100,10000,8,0.01640629768371582,0.0021938095974344055,0.9006695747375488,0.001809243101425885
kd_tree,synthetic_low_intrinsic_dim,20,1,100,50000,8,0.09157260258992513,0.0007547776519799706,1.601479450861613,0.028721062530217976
kd_tree,synthetic_low_intrinsic_dim,20,1,100,100000,8,0.24469963709513345,0.0020244573415180113,3.472604195276896,0.004308451657814926
kd_tree,synthetic_low_intrinsic_dim,25,1,10,10000,8,0.01840074857076009,0.00013472602406385255,0.3818522294362386,0.001342096637567097
kd_tree,synthetic_low_intrinsic_dim,25,1,10,50000,8,0.11906711260477702,0.0021135010844452436,0.9750710328420004,0.0034414474244980815
kd_tree,synthetic_low_intrinsic_dim,25,1,10,100000,8,0.3100117842356364,0.000581334196127197,1.4000131289164226,0.0011925887877816221
kd_tree,synthetic_low_intrinsic_dim,25,1,100,10000,8,0.01990222930908203,0.002653531071946283,1.0192023118336995,0.0024497307348336633
kd_tree,synthetic_low_intrinsic_dim,25,1,100,50000,8,0.11695726712544759,0.001396560800459394,2.768505096435547,0.011720734223337933
kd_tree,synthetic_low_intrinsic_dim,25,1,100,100000,8,0.31446099281311035,0.015823041696594077,4.1735475063323975,0.011881186250325634
kd_tree,synthetic_low_intrinsic_dim,30,1,10,10000,8,0.02134362856547038,0.0002940807454889437,0.4335651397705078,0.003317397016699191
kd_tree,synthetic_low_intrinsic_dim,30,1,10,50000,8,0.14231340090433756,0.002574787087371049,1.2662303447723389,0.002857034466103189
kd_tree,synthetic_low_intrinsic_dim,30,1,10,100000,8,0.3729037443796794,0.0018072513319279562,1.552366813023885,0.010343172644034237
kd_tree,synthetic_low_intrinsic_dim,30,1,100,10000,8,0.023299137751261394,0.003333536608256611,1.1536981264750164,0.027660992125560405
kd_tree,synthetic_low_intrinsic_dim,30,1,100,50000,8,0.1386275291442871,0.0007528717648900943,3.55470863978068,0.02204728453347781
kd_tree,synthetic_low_intrinsic_dim,30,1,100,100000,8,0.3647936185201009,0.0014406186032792656,4.575592994689941,0.01170348082350892
kd_tree,synthetic_standard_normal,5,1,10,10000,8,0.004944245020548503,9.213910751871384e-05,0.1279597282409668,0.0016231191327383849
kd_tree,synthetic_standard_normal,5,1,10,50000,8,0.030000925064086914,9.175698358578649e-05,0.17623535792032877,0.00046243299218935957
kd_tree,synthetic_standard_normal,5,1,10,100000,8,0.06362318992614746,0.00037330172828867707,0.1857295036315918,0.001814132352560209
kd_tree,synthetic_standard_normal,5,1,100,10000,8,0.004954973856608073,8.79540180768529e-05,0.41973257064819336,0.001798175494493172
kd_tree,synthetic_standard_normal,5,1,100,50000,8,0.029643853505452473,9.464653723272497e-05,0.5839977264404297,0.0009496580630417136
kd_tree,synthetic_standard_normal,5,1,100,100000,8,0.06312966346740723,0.0004406971220282043,0.6191416581471761,0.004493658889968353
kd_tree,synthetic_standard_normal,6,1,10,10000,8,0.005465984344482422,9.272490584093563e-05,0.21865280469258627,0.00035219841179358845
kd_tree,synthetic_standard_normal,6,1,10,50000,8,0.03363927205403646,0.0002582982134128648,0.34846289952596027,0.005629314988689467
kd_tree,synthetic_standard_normal,6,1,10,100000,8,0.07047669092814128,0.00017671919326196875,0.38462384541829425,0.0019832133814344207
kd_tree,synthetic_standard_normal,6,1,100,10000,8,0.005464076995849609,1.1082404087196928e-05,0.6226332982381185,0.000925145037813483
kd_tree,synthetic_standard_normal,6,1,100,50000,8,0.03337303797403971,0.0004390637361101593,0.9943167368570963,0.012566557512989964
kd_tree,synthetic_standard_normal,6,1,100,100000,8,0.06985410054524739,0.0004709345879891364,1.120750904083252,0.003450970152797089
kd_tree,synthetic_standard_normal,7,1,10,10000,8,0.006257772445678711,0.00011643047893716691,0.3637203375498454,0.00046558394669301255
kd_tree,synthetic_standard_normal,7,1,10,50000,8,0.037378946940104164,0.0001779250551638448,0.6128168106079102,0.009791019562062934
kd_tree,synthetic_standard_normal,7,1,10,100000,8,0.08113924662272136,0.0005256241095933387,0.7538965543111166,0.005871133528968695
kd_tree,synthetic_standard_normal,7,1,100,10000,8,0.006196498870849609,7.279410279560492e-05,0.8950424194335938,0.0007100961875610488
kd_tree,synthetic_standard_normal,7,1,100,50000,8,0.03683066368103027,0.000416376325328432,1.5711625417073567,0.02205145964895849
kd_tree,synthetic_standard_normal,7,1,100,100000,8,0.08106255531311035,0.00038807050659472035,1.9606337547302246,0.004902566549138851
kd_tree,synthetic_standard_normal,8,1,10,10000,8,0.00689848264058431,0.00011384070362719086,0.5634423891703287,0.005115137203060896
kd_tree,synthetic_standard_normal,8,1,10,50000,8,0.043049891789754234,0.0007212803770925449,1.0573577086130779,0.023176122792049714
kd_tree,synthetic_standard_normal,8,1,10,100000,8,0.09567944208780925,0.0016741781409159882,1.477589766184489,0.03853071510203168
kd_tree,synthetic_standard_normal,8,1,100,10000,8,0.007162888844807942,0.00018094460560239722,1.2536754608154297,0.004801389901832699
kd_tree,synthetic_standard_normal,8,1,100,50000,8,0.04207007090250651,0.00047055981566196484,2.4500182469685874,0.04801717708835712
kd_tree,synthetic_standard_normal,8,1,100,100000,8,0.09374777475992839,0.0011443257356616233,3.5405187606811523,0.10200589955727543
kd_tree,synthetic_standard_normal,9,1,10,10000,8,0.007961273193359375,0.00014291173711582675,0.842303991317749,0.005155027505953654
kd_tree,synthetic_standard_normal,9,1,10,50000,8,0.04773084322611491,3.548425362397143e-05,1.6536985238393147,0.013053172527750932
kd_tree,synthetic_standard_normal,9,1,10,100000,8,0.10300660133361816,0.001437558143347439,2.586093028386434,0.0773013969158244
kd_tree,synthetic_standard_normal,9,1,100,10000,8,0.007789055506388347,8.027718741551557e-05,1.5678702195485432,0.0027453598940212942
kd_tree,synthetic_standard_normal,9,1,100,50000,8,0.04744315147399902,0.0009539459755535823,3.5319787661234536,0.02271103937107703
kd_tree,synthetic_standard_normal,9,1,100,100000,8,0.10252420107523601,0.001611691094059696,5.6993889808654785,0.15846651991037858
kd_tree,synthetic_standard_normal,10,1,10,10000,8,0.008537610371907553,0.0002413393825276408,1.1241501172383626,0.004010423818360928
kd_tree,synthetic_standard_normal,10,1,10,50000,8,0.05179802576700846,0.0004257113707851281,2.470294952392578,0.01833497759874168
kd_tree,synthetic_standard_normal,10,1,10,100000,8,0.11395200093587239,0.0009847339691131877,5.410503069559733,0.0223476493397847
kd_tree,synthetic_standard_normal,10,1,100,10000,8,0.008509556452433268,0.000643731880578157,1.7745813528696697,0.005574310006559582
kd_tree,synthetic_standard_normal,10,1,100,50000,8,0.049191554387410484,0.0006178217864079087,4.650899012883504,0.04830572670501842
kd_tree,synthetic_standard_normal,10,1,100,100000,8,0.11043246587117513,0.000950467007987978,11.300849199295044,0.04936164786297517
kd_tree,synthetic_standard_normal,15,1,10,10000,8,0.011848052342732748,2.804592602240378e-05,2.4675662517547607,0.010708357140084397
kd_tree,synthetic_standard_normal,15,1,10,50000,8,0.07375280062357585,0.0011424919024322462,9.80521297454834,0.29013098600423165
kd_tree,synthetic_standard_normal,15,1,10,100000,8,0.18437655766805014,0.003972715398288116,40.15955630938212,0.22280404823294242
kd_tree,synthetic_standard_normal,15,1,100,10000,8,0.01296687126159668,0.001972978966356056,2.772392193476359,0.0018378035725665734
kd_tree,synthetic_standard_normal,15,1,100,50000,8,0.07160345713297527,0.0009582917633391637,12.025096972783407,0.3558336503067301
kd_tree,synthetic_standard_normal,15,1,100,100000,8,0.18164849281311035,0.00394433549888263,55.578048626581825,0.07422669537442748
kd_tree,synthetic_standard_normal,20,1,10,10000,8,0.015096823374430338,0.00010674202120431068,3.1253135999043784,0.013436109203674058
kd_tree,synthetic_standard_normal,20,1,10,50000,8,0.09341247876485188,0.0005393843421037381,20.34200167655945,0.11188532764559862
kd_tree,synthetic_standard_normal,20,1,10,100000,8,0.2537237008412679,0.005034699439129072,96.27224699656169,0.1989654943027847
kd_tree,synthetic_standard_normal,20,1,100,10000,8,0.01718028386433919,0.003506514028669783,3.331348975499471,0.006917217770307719
kd_tree,synthetic_standard_normal,20,1,100,50000,8,0.0913395881652832,0.00048527359387175043,21.025067170461018,0.0259006552241561
kd_tree,synthetic_standard_normal,20,1,100,100000,8,0.24937812487284342,0.005868847322313608,103.87106895446777,1.2000379278412978
kd_tree,synthetic_standard_normal,25,1,10,10000,8,0.018364985783894856,0.0003189130698300966,3.5535737673441568,0.006064992332721902
kd_tree,synthetic_standard_normal,25,1,10,50000,8,0.1221316655476888,0.004145460079236176,47.94282062848409,0.03519862017142923
kd_tree,synthetic_standard_normal,25,1,10,100000,8,0.3194149335225423,0.0009927365685675938,123.68822439511617,0.02828033025756912
kd_tree,synthetic_standard_normal,25,1,100,10000,8,0.021110693613688152,0.004342660125377756,3.77407169342041,0.009291920883809583
kd_tree,synthetic_standard_normal,25,1,100,50000,8,0.1186679204305013,0.002660976451757363,48.376351277033486,0.0388151112473971
kd_tree,synthetic_standard_normal,25,1,100,100000,8,0.30885744094848633,0.00022784468320535212,124.63236196835835,0.09143514050974644
kd_tree,synthetic_standard_normal,30,1,10,10000,8,0.021565039952596027,0.0005360514433214365,4.021124362945557,0.024130249537574984
kd_tree,synthetic_standard_normal,30,1,10,50000,8,0.14467406272888184,0.0038675345812222094,52.24821090698242,0.11509661091840455
kd_tree,synthetic_standard_normal,30,1,10,100000,8,0.3873717784881592,0.0032101707598741593,140.53555170694986,0.10946391702467782
kd_tree,synthetic_standard_normal,30,1,100,10000,8,0.024477005004882812,0.004509424453938241,4.288684209187825,0.04624040430061073
kd_tree,synthetic_standard_normal,30,1,100,50000,8,0.14091809590657553,0.0009950502408946752,53.18217237790426,0.07537047012761461
kd_tree,synthetic_standard_normal,30,1,100,100000,8,0.3797420660654704,0.003518683523926875,140.81581918398538,0.09486974049021077
ball_tree,covertype,5,1,10,10000,8,0.10704914728800456,0.0016676357601687999,0.4003554979960124,0.05258831965932332
ball_tree,covertype,5,1,10,50000,8,2.5821611881256104,0.05575414484202196,1.3160143693288167,0.08884746941019926
ball_tree,covertype,5,1,10,100000,8,10.544988711675009,0.587760333849587,2.4496533075968423,0.7081423070305453
ball_tree,covertype,5,1,100,10000,8,0.07128413518269856,0.028006476677687547,0.6875184377034506,0.1321797834448011
ball_tree,covertype,5,1,100,50000,8,2.734177350997925,0.11016927571303597,1.51741361618042,0.0359704062124338
ball_tree,covertype,5,1,100,100000,8,10.308668454488119,0.8478083080475631,3.444754123687744,1.851382399148952
ball_tree,covertype,6,1,10,10000,8,0.11464802424112956,0.004470496384324477,0.6354485352834066,0.05080569893050608
ball_tree,covertype,6,1,10,50000,8,2.6945952574412027,0.31712698061937117,1.9319837888081868,0.21414338901231272
ball_tree,covertype,6,1,10,100000,8,10.24681289990743,1.0462838229045133,3.313217798868815,0.40702743385399864
ball_tree,covertype,6,1,100,10000,8,0.10878078142801921,0.010900993731380088,0.8873607317606608,0.0905519375500651
ball_tree,covertype,6,1,100,50000,8,2.882006565729777,0.09577669046243584,2.9344820976257324,0.6996383787075313
ball_tree,covertype,6,1,100,100000,8,11.380715290705362,0.0289985020074002,3.4900550842285156,0.33311791999664386
ball_tree,covertype,7,1,10,10000,8,0.11730496088663737,0.0007543992927078701,0.696558952331543,0.09727477999606163
ball_tree,covertype,7,1,10,50000,8,3.1084779103597007,0.21100292065258325,3.33111580212911,0.11702260186660145
ball_tree,covertype,7,1,10,100000,8,11.724183320999146,0.11785238439403017,6.423490285873413,0.857940040879762
ball_tree,covertype,7,1,100,10000,8,0.12098368008931477,0.006833483857131258,1.009897232055664,0.09797230951011462
ball_tree,covertype,7,1,100,50000,8,2.7718862692515054,0.2644914423573258,3.7529218991597495,0.45109343748138847
ball_tree,covertype,7,1,100,100000,8,11.107056458791098,1.022410909434677,6.519221385320027,0.7504509927202702
ball_tree,covertype,8,1,10,10000,8,0.12130594253540039,0.0012959855444279202,0.8517194588979086,0.057515211721391325
ball_tree,covertype,8,1,10,50000,8,3.023240327835083,0.005231081632247309,3.9412078857421875,0.1167501431558941
ball_tree,covertype,8,1,10,100000,8,12.190146764119467,0.1593900405194516,8.065081040064493,0.40831477139103517
ball_tree,covertype,8,1,100,10000,8,0.11531623204549153,0.008172317295933049,1.2671589056650798,0.09828450808353693
ball_tree,covertype,8,1,100,50000,8,3.0030014514923096,0.006761410341944988,4.587392807006836,0.015109087147014203
ball_tree,covertype,8,1,100,100000,8,11.897016207377115,0.3232898536827378,8.59868343671163,0.36881744540013706
ball_tree,covertype,9,1,10,10000,8,0.11673204104105632,0.010369634969977502,1.0038062731424968,0.008810684661237939
ball_tree,covertype,9,1,10,50000,8,3.0722275575002036,0.012025939994459549,4.552681048711141,0.3031884391357107
ball_tree,covertype,9,1,10,100000,8,12.412441412607828,0.11050972093855174,9.595964034398397,0.29582465221192317
ball_tree,covertype,9,1,100,10000,8,0.1185752550760905,0.0027458384201326353,1.3568871021270752,0.007735067533461892
ball_tree,covertype,9,1,100,50000,8,3.0406328042348227,0.37613516834772487,4.511607487996419,0.9212322282275841
ball_tree,covertype,9,1,100,100000,8,12.459182580312094,0.17773373449809168,10.014845689137777,0.3041995980555687
ball_tree,covertype,10,1,10,10000,8,0.1221315066019694,0.0004277797335450735,1.0995113054911296,0.016244301370138565
ball_tree,covertype,10,1,10,50000,8,2.923696517944336,0.3779871225651501,5.091065486272176,0.39597189181676407
ball_tree,covertype,10,1,10,100000,8,12.787422180175781,0.32075362523305906,10.244966586430868,0.9158091876490959
ball_tree,covertype,10,1,100,10000,8,0.1237935225168864,0.0004925449463383118,1.3872716426849365,0.008916811534959941
ball_tree,covertype,10,1,100,50000,8,3.0486976305643716,0.07384108974071722,5.689028183619182,0.38943193779797713
ball_tree,covertype,10,1,100,100000,8,12.91496197382609,0.13748979442663267,11.672841469446817,0.3858145196216043
ball_tree,covertype,15,1,10,10000,8,0.13897196451822916,0.0014571359380567903,1.4195311864217122,0.003267604381103613
ball_tree,covertype,15,1,10,50000,8,3.5717636744181314,0.033214289182183936,6.911099195480347,0.07500660280415246
ball_tree,covertype,15,1,10,100000,8,18.872823476791382,0.2608213279192368,15.783177216847738,0.15247779497014963
ball_tree,covertype,15,1,100,10000,8,0.1386584440867106,0.0004819314287295434,1.7326912085215251,0.0032453841129735784
ball_tree,covertype,15,1,100,50000,8,3.586820363998413,0.031045398392763504,7.2645472685496015,0.06473676036316708
ball_tree,covertype,15,1,100,100000,8,18.88920831680298,0.24381642073253346,16.748497009277344,0.7034782577777824
ball_tree,covertype,20,1,10,10000,8,0.15933911005655924,0.00015093664109604328,1.7459895610809326,0.035857421967602686
ball_tree,covertype,20,1,10,50000,8,4.184597174326579,0.00485521349375049,9.113483905792236,0.045426818626341875
ball_tree,covertype,20,1,10,100000,8,22.689253012339275,0.44003658849219157,19.619131644566853,0.018714293818799983
ball_tree,covertype,20,1,100,10000,8,0.15757179260253906,0.00457877542733917,2.2304778893788657,0.25394488407103505
ball_tree,covertype,20,1,100,50000,8,4.094893137613933,0.117655773238398,9.664759635925293,0.031968401441504944
ball_tree,covertype,20,1,100,100000,8,22.622620582580566,0.47088232681055736,20.405135949452717,0.29635763346282684
ball_tree,covertype,25,1,10,10000,8,0.17090153694152832,0.0017270327104248753,2.289544185002645,0.24486880489361423
ball_tree,covertype,25,1,10,50000,8,4.204807281494141,0.13279637174011735,12.288625001907349,0.01016313155877322
ball_tree,covertype,25,1,10,100000,8,24.357798894246418,0.21979583620723545,24.554510990778606,0.05109217820997433
ball_tree,covertype,25,1,100,10000,8,0.16285014152526855,0.0008170963566474841,2.4583138624827066,0.00852815105792202
ball_tree,covertype,25,1,100,50000,8,4.279908021291097,0.05498646416638454,12.914469877878824,0.04210129654730105
ball_tree,covertype,25,1,100,100000,8,24.466933806737263,0.20799149828106667,25.338584582010906,0.01961024868512159
ball_tree,covertype,30,1,10,10000,8,0.15980839729309082,0.0010566732047103335,2.4921364784240723,0.0036774122953487413
ball_tree,covertype,30,1,10,50000,8,4.128996769587199,0.06733922778465534,14.532378594080607,0.06025694769583996
ball_tree,covertype,30,1,10,100000,8,25.21700994173686,0.27805069855875,29.200324217478435,0.04033353608388013
ball_tree,covertype,30,1,100,10000,8,0.16330941518147787,0.0014757021180964122,2.848172903060913,0.0016299784406003826
ball_tree,covertype,30,1,100,50000,8,4.173841079076131,0.0028873011934073293,15.493427515029907,0.015912958713162926
ball_tree,covertype,30,1,100,100000,8,25.23738694190979,0.39850428218764206,29.98619731267293,0.043384014119210494
ball_tree,creditcard,5,1,10,10000,8,0.004001061121622722,0.00016810593276765648,0.7212824026743571,0.013093371321470546
ball_tree,creditcard,5,1,10,50000,8,0.02852741877237956,0.0010290822058553232,2.5633864402770996,0.08436947284705187
ball_tree,creditcard,5,1,10,100000,8,0.07114338874816895,0.004841890738801718,3.9453464349110923,1.0864527551461203
ball_tree,creditcard,5,1,100,10000,8,0.0040887196858723955,0.00019142327978925605,1.0907324155171711,0.0305542599555154
ball_tree,creditcard,5,1,100,50000,8,0.028266429901123047,0.0014472397516732387,3.627006769180298,0.026983659231653342
ball_tree,creditcard,5,1,100,100000,8,0.06239096323649088,0.0021522955513492664,5.361468235651652,0.3504635128319126
ball_tree,creditcard,6,1,10,10000,8,0.004569451014200847,0.00024200243956282793,0.9301303227742513,0.008430323109628227
ball_tree,creditcard,6,1,10,50000,8,0.03020644187927246,0.00180021106433633,3.461385409037272,0.30885849329301235
ball_tree,creditcard,6,1,10,100000,8,0.07500569025675456,0.0024916417183669707,5.261017004648845,0.7430194443672551
ball_tree,creditcard,6,1,100,10000,8,0.004599809646606445,0.0002779247602535126,1.314559539159139,0.03334714070240789
ball_tree,creditcard,6,1,100,50000,8,0.03222044308980306,0.00012737032686607432,4.392719904581706,0.08009832661211372
ball_tree,creditcard,6,1,100,100000,8,0.06542150179545085,0.0021948578487243336,6.716809431711833,0.2808554727707089
ball_tree,creditcard,7,1,10,10000,8,0.005115509033203125,0.0001569323175192358,1.0797343254089355,0.0024837480497412762
ball_tree,creditcard,7,1,10,50000,8,0.033059120178222656,0.001962896102667243,4.268904288609822,0.3267129177064159
ball_tree,creditcard,7,1,10,100000,8,0.07395013173421223,0.002979048820350002,6.739540417989095,0.375690585910141
ball_tree,creditcard,7,1,100,10000,8,0.005396207173665364,0.00012418554271953876,1.493657112121582,0.020007480227117156
ball_tree,creditcard,7,1,100,50000,8,0.03344464302062988,0.0021471631225010814,5.2705620129903155,0.33580504174878084
ball_tree,creditcard,7,1,100,100000,8,0.07825048764546712,0.006011310047955566,9.381673256556192,0.19351218806202983
ball_tree,creditcard,8,1,10,10000,8,0.005877574284871419,0.00010586650009242136,1.1966780026753743,0.01746734290958438
ball_tree,creditcard,8,1,10,50000,8,0.03397599856058756,0.0018232768814777593,4.738560597101848,0.31039369664513267
ball_tree,creditcard,8,1,10,100000,8,0.08441980679829915,0.007717956363735508,8.982929388682047,1.4667136431401233
ball_tree,creditcard,8,1,100,10000,8,0.005483309427897136,4.496169574898238e-05,1.5878640015920003,0.01402660325653711
ball_tree,creditcard,8,1,100,50000,8,0.03484153747558594,0.0014573933534507797,5.7089855670928955,0.4904895226613031
ball_tree,creditcard,8,1,100,100000,8,0.08326951662699382,0.0050576186044090235,10.887964248657227,1.2416780953778928
ball_tree,creditcard,9,1,10,10000,8,0.00604708989461263,0.00031673596911068277,1.3054974873860676,0.004740943121478543
ball_tree,creditcard,9,1,10,50000,8,0.037518819173177086,0.0009730090606481993,5.276594003041585,0.38490933293903656
ball_tree,creditcard,9,1,10,100000,8,0.08641942342122395,0.0009485762016282124,9.70182204246521,1.0058465198882558
ball_tree,creditcard,9,1,100,10000,8,0.006242036819458008,8.545391071301193e-05,1.693525791168213,0.01009279521039254
ball_tree,creditcard,9,1,100,50000,8,0.03779379526774088,0.002635191998000412,6.474742571512858,0.2589862965326268
ball_tree,creditcard,9,1,100,100000,8,0.09013907114664714,0.005264610302236153,12.522570371627808,0.7062255654996811
ball_tree,creditcard,10,1,10,10000,8,0.0064360300699869795,7.958618667013124e-05,1.545904318491618,0.23185248659616983
ball_tree,creditcard,10,1,10,50000,8,0.03971966107686361,0.0010446619651573845,5.671125411987305,0.16293363789535092
ball_tree,creditcard,10,1,10,100000,8,0.09697175025939941,0.005204932347410143,15.194122076034546,0.2689675915997374
ball_tree,creditcard,10,1,100,10000,8,0.006306966145833333,0.00028643121179493334,1.6992909113566081,0.023414632414807318
ball_tree,creditcard,10,1,100,50000,8,0.039676825205485024,0.002983616435457789,6.6997848351796465,0.21517824495344254
ball_tree,creditcard,10,1,100,100000,8,0.09294915199279785,0.0012713114017167467,18.155466000239056,0.6957722429220626
ball_tree,creditcard,15,1,10,10000,8,0.008287668228149414,0.00012386436053621417,1.9138014316558838,0.012603732309995128
ball_tree,creditcard,15,1,10,50000,8,0.05616680781046549,0.0026264821581872266,9.382174332936605,0.4189333382107067
ball_tree,creditcard,15,1,10,100000,8,0.15109682083129883,0.002633022776027378,52.498928705851235,1.8029866939034063
ball_tree,creditcard,15,1,100,10000,8,0.009477059046427408,0.0018187151949936565,2.2352188428243003,0.006660671388120982
ball_tree,creditcard,15,1,100,50000,8,0.055215040842692055,0.0013074195679394223,9.805472373962402,0.23066499743064245
ball_tree,creditcard,15,1,100,100000,8,0.14772518475850424,0.002940783847413614,58.46491424242655,1.0830667026513618
ball_tree,creditcard,20,1,10,10000,8,0.010335524876912435,0.000278749307897505,2.1570441722869873,0.079784860030317
ball_tree,creditcard,20,1,10,50000,8,0.06707723935445149,0.001987825855073717,14.034879843393961,0.30172000040723007
ball_tree,creditcard,20,1,10,100000,8,0.20571247736612955,0.002391327828578222,90.77547947565715,0.3670335729691609
ball_tree,creditcard,20,1,100,10000,8,0.012082179387410482,0.0035067280263941726,2.510813077290853,0.07203326370737803
ball_tree,creditcard,20,1,100,50000,8,0.06495221455891927,0.0014711233187667335,14.703100999196371,0.21384810728440187
ball_tree,creditcard,20,1,100,100000,8,0.19654266039530435,0.003791354566042554,95.17583481470744,0.6871412339291358
ball_tree,creditcard,25,1,10,10000,8,0.01227100690205892,0.0007953575268279168,2.444013516108195,0.06392594998790414
ball_tree,creditcard,25,1,10,50000,8,0.09207773208618164,0.0038692364272092275,42.450570821762085,0.16946219880251248
ball_tree,creditcard,25,1,10,100000,8,0.25201018651326496,0.0025272697495583815,108.40190577507019,0.18916043886730904
ball_tree,creditcard,25,1,100,10000,8,0.014416774113972982,0.0039038488281870547,2.8174537817637124,0.05056162014404195
ball_tree,creditcard,25,1,100,50000,8,0.09532348314921062,0.010759643803291214,43.83776982625326,0.0348801065153324
ball_tree,creditcard,25,1,100,100000,8,0.24537022908528647,0.0013630730439908837,112.67314600944519,0.7864870185681894
ball_tree,mnist_pca,5,1,10,10000,8,0.004170735677083333,0.0003218287184468204,0.7490348021189371,0.0168069417149127
ball_tree,mnist_pca,5,1,10,50000,8,0.025943676630655926,0.0018789622889620664,2.6986916859944663,0.33333481773944723
ball_tree,mnist_pca,5,1,100,10000,8,0.0038053194681803384,0.00026159268922081735,1.1242961088816326,0.03283518778668894
ball_tree,mnist_pca,5,1,100,50000,8,0.02611080805460612,0.0011165907713828467,4.041065375010173,0.12475508473476644
ball_tree,mnist_pca,6,1,10,10000,8,0.004263480504353841,0.0002172098664369707,0.9198517004648844,0.02434637548680948
ball_tree,mnist_pca,6,1,10,50000,8,0.02786842981974284,0.0008494021471305049,4.412221431732178,0.4284027315737207
ball_tree,mnist_pca,6,1,100,10000,8,0.004211982091267903,5.428351199388262e-05,1.3338089783986409,0.02718846148774989
ball_tree,mnist_pca,6,1,100,50000,8,0.028600295384724934,0.0010974193764249605,5.0343860785166425,0.20198327648932285
ball_tree,mnist_pca,7,1,10,10000,8,0.005060354868570964,0.0002210154659649809,1.1308318773905437,0.009369015584371209
ball_tree,mnist_pca,7,1,10,50000,8,0.03518207867940267,0.002704206553312283,5.071639776229858,0.17971253572225454
ball_tree,mnist_pca,7,1,100,10000,8,0.0051271915435791016,0.00022237292905917655,1.5306273301442463,0.030183606834162692
ball_tree,mnist_pca,7,1,100,50000,8,0.03407820065816244,0.0020462388165859153,6.02734375,0.05913088695265216
ball_tree,mnist_pca,8,1,10,10000,8,0.005213022232055664,7.126469189095401e-05,1.2223553657531738,0.018754054989948518
ball_tree,mnist_pca,8,1,10,50000,8,0.035692850748697914,0.003523147037059942,5.393841505050659,0.29217846358143745
ball_tree,mnist_pca,8,1,100,10000,8,0.005493879318237305,0.00012615880307845554,1.577698787053426,0.0307710510371452
ball_tree,mnist_pca,8,1,100,50000,8,0.03424429893493652,0.00215564363083068,6.2161993980407715,0.11867422628647835
ball_tree,mnist_pca,9,1,10,10000,8,0.005951642990112305,8.105670685148536e-05,1.3282990455627441,0.0035025545823671503
ball_tree,mnist_pca,9,1,10,50000,8,0.039156436920166016,0.0027189433790121707,6.00711719195048,0.09067775753631702
ball_tree,mnist_pca,9,1,100,10000,8,0.005753676096598308,0.00010464110285651766,1.6863924662272136,0.007661244574676739
ball_tree,mnist_pca,9,1,100,50000,8,0.03636455535888672,0.0008098565010347937,6.640299956003825,0.1183324108959389
